,close
02-11-18,11500.0
02-11-19,11500.0
02-11-20,11550.0
02-11-21,11550.0
02-11-22,11600.0
02-11-25,11850.0
02-11-26,11650.0
02-11-27,12850.0
02-11-28,13000.0
02-11-29,13200.0
02-12-02,13450.0
02-12-03,14000.0
02-12-04,13200.0
02-12-05,13750.0
02-12-06,13500.0
02-12-09,13450.0
02-12-10,13600.0
02-12-11,13550.0
02-12-12,13650.0
02-12-13,13500.0
02-12-16,13100.0
02-12-17,13250.0
02-12-18,12450.0
02-12-20,12550.0
02-12-23,12100.0
02-12-24,12100.0
02-12-26,11800.0
02-12-27,11650.0
02-12-30,11200.0
03-01-02,11800.0
03-01-03,12200.0
03-01-06,12200.0
03-01-07,12250.0
03-01-08,12450.0
03-01-09,13100.0
03-01-10,12950.0
03-01-13,13450.0
03-01-14,13100.0
03-01-15,13100.0
03-01-16,12800.0
03-01-17,12500.0
03-01-20,12550.0
03-01-21,12450.0
03-01-22,12200.0
03-01-23,12950.0
03-01-24,12600.0
03-01-27,12750.0
03-01-28,12850.0
03-01-29,12750.0
03-01-30,13000.0
03-02-03,13500.0
03-02-04,13550.0
03-02-05,13500.0
03-02-06,13300.0
03-02-07,12950.0
03-02-10,13300.0
03-02-11,13550.0
03-02-12,13600.0
03-02-13,13500.0
03-02-14,13950.0
03-02-17,14200.0
03-02-18,14000.0
03-02-19,13900.0
03-02-20,14000.0
03-02-21,13850.0
03-02-24,13500.0
03-02-25,13250.0
03-02-26,13150.0
03-02-27,13350.0
03-02-28,12850.0
03-03-03,12900.0
03-03-04,12900.0
03-03-05,12550.0
03-03-06,11400.0
03-03-07,10600.0
03-03-10,10650.0
03-03-11,10250.0
03-03-12,11200.0
03-03-13,10850.0
03-03-14,11100.0
03-03-17,10500.0
03-03-18,11000.0
03-03-19,11100.0
03-03-20,11950.0
03-03-21,12150.0
03-03-24,11750.0
03-03-25,11600.0
03-03-26,11750.0
03-03-27,11800.0
03-03-28,12050.0
03-03-31,11750.0
03-04-01,11750.0
03-04-02,11750.0
03-04-03,11550.0
03-04-04,11450.0
03-04-07,11700.0
03-04-08,11750.0
03-04-09,11350.0
03-04-10,11400.0
03-04-11,11400.0
03-04-14,11500.0
03-04-15,12000.0
03-04-16,12200.0
03-04-17,12050.0
03-04-18,12100.0
03-04-21,12400.0
03-04-22,12000.0
03-04-23,11900.0
03-04-24,11400.0
03-04-25,10550.0
03-04-28,10250.0
03-04-29,10800.0
03-04-30,11100.0
03-05-02,11150.0
03-05-06,11350.0
03-05-07,11300.0
03-05-09,11350.0
03-05-12,11400.0
03-05-13,11550.0
03-05-14,11350.0
03-05-15,11400.0
03-05-16,11950.0
03-05-19,12000.0
03-05-20,11850.0
03-05-21,11800.0
03-05-22,12000.0
03-05-23,12200.0
03-05-26,12850.0
03-05-27,12900.0
03-05-28,13100.0
03-05-29,12700.0
03-05-30,12950.0
03-06-02,12600.0
03-06-03,12000.0
03-06-04,12600.0
03-06-05,12600.0
03-06-09,13000.0
03-06-10,13100.0
03-06-11,12900.0
03-06-12,13000.0
03-06-13,13500.0
03-06-16,13500.0
03-06-17,13900.0
03-06-18,13900.0
03-06-19,13600.0
03-06-20,13550.0
03-06-23,13400.0
03-06-24,13400.0
03-06-25,13350.0
03-06-26,13300.0
03-06-27,13500.0
03-06-30,13300.0
03-07-01,13250.0
03-07-02,13300.0
03-07-03,13300.0
03-07-04,13550.0
03-07-07,13650.0
03-07-08,13650.0
03-07-09,14450.0
03-07-10,13900.0
03-07-11,13650.0
03-07-14,13400.0
03-07-15,13350.0
03-07-16,13450.0
03-07-18,12900.0
03-07-21,13160.0
03-07-22,13330.0
03-07-23,13140.0
03-07-24,13080.0
03-07-25,13390.0
03-07-28,13550.0
03-07-29,13600.0
03-07-30,13110.0
03-07-31,13070.0
03-08-01,13210.0
03-08-04,13210.0
03-08-05,13360.0
03-08-06,13050.0
03-08-07,12500.0
03-08-08,12240.0
03-08-11,12550.0
03-08-12,12320.0
03-08-13,12030.0
03-08-14,12000.0
03-08-18,12110.0
03-08-19,12500.0
03-08-20,12410.0
03-08-21,12550.0
03-08-22,12630.0
03-08-25,14140.0
03-08-26,13200.0
03-08-27,13210.0
03-08-28,13280.0
03-08-29,13230.0
03-09-01,13770.0
03-09-02,13770.0
03-09-03,13000.0
03-09-04,12259.0
03-09-05,13148.0
03-09-08,13335.0
03-09-09,13569.0
03-09-15,13428.0
03-09-16,13943.0
03-09-17,14037.0
03-09-18,14037.0
03-09-19,14037.0
03-09-22,13148.0
03-09-23,13054.0
03-09-24,13148.0
03-09-25,13148.0
03-09-26,13101.0
03-09-29,13288.0
03-09-30,12914.0
03-10-01,12493.0
03-10-02,12914.0
03-10-06,12914.0
03-10-07,13241.0
03-10-08,13148.0
03-10-09,13194.0
03-10-10,13428.0
03-10-13,13335.0
03-10-14,13054.0
03-10-15,13007.0
03-10-16,13054.0
03-10-17,12960.0
03-10-20,13007.0
03-10-21,13475.0
03-10-22,13522.0
03-10-23,13382.0
03-10-24,13475.0
03-10-27,13428.0
03-10-28,13896.0
03-10-29,13990.0
03-10-30,13990.0
03-10-31,13990.0
03-11-03,13990.0
03-11-04,14739.0
03-11-05,14832.0
03-11-06,13943.0
03-11-07,14083.0
03-11-10,14317.0
03-11-11,14224.0
03-11-12,13943.0
03-11-13,13709.0
03-11-14,13662.0
03-11-17,13990.0
03-11-18,13756.0
03-11-19,13709.0
03-11-20,13522.0
03-11-21,13475.0
03-11-24,12727.0
03-11-25,12633.0
03-11-26,12914.0
03-11-27,12633.0
03-11-28,12914.0
03-12-01,13241.0
03-12-02,13662.0
03-12-03,13943.0
03-12-04,13569.0
03-12-05,13850.0
03-12-08,13756.0
03-12-09,13569.0
03-12-10,14130.0
03-12-11,14224.0
03-12-12,14317.0
03-12-15,14364.0
03-12-16,14224.0
03-12-17,13662.0
03-12-18,13709.0
03-12-19,13756.0
03-12-22,13943.0
03-12-23,13990.0
03-12-24,13756.0
03-12-26,13850.0
03-12-29,13850.0
03-12-30,14200.0
04-01-02,14200.0
04-01-05,14400.0
04-01-06,14850.0
04-01-07,15000.0
04-01-08,14750.0
04-01-09,14750.0
04-01-12,14700.0
04-01-13,14700.0
04-01-14,14200.0
04-01-15,14450.0
04-01-16,14250.0
04-01-19,14050.0
04-01-20,14000.0
04-01-26,14450.0
04-01-27,14200.0
04-01-28,14500.0
04-01-29,14700.0
04-01-30,15000.0
04-02-02,14700.0
04-02-03,14350.0
04-02-04,14250.0
04-02-05,14250.0
04-02-06,14150.0
04-02-09,14500.0
04-02-10,14700.0
04-02-11,14900.0
04-02-12,14450.0
04-02-13,14450.0
04-02-16,14300.0
04-02-17,14650.0
04-02-18,14300.0
04-02-19,14100.0
04-02-20,13900.0
04-02-23,13500.0
04-02-24,13150.0
04-02-25,13750.0
04-02-26,13800.0
04-02-27,14050.0
04-03-02,13800.0
04-03-03,13900.0
04-03-04,14100.0
04-03-05,14000.0
04-03-08,13850.0
04-03-09,14000.0
04-03-10,13800.0
04-03-11,14000.0
04-03-12,13650.0
04-03-15,13800.0
04-03-16,13500.0
04-03-17,13750.0
04-03-18,14150.0
04-03-19,14600.0
04-03-22,14200.0
04-03-23,14350.0
04-03-24,14350.0
04-03-25,14350.0
04-03-26,14150.0
04-03-29,14150.0
04-03-30,14600.0
04-03-31,15050.0
04-04-01,15100.0
04-04-02,15100.0
04-04-06,15300.0
04-04-07,14950.0
04-04-08,14600.0
04-04-09,14600.0
04-04-12,14400.0
04-04-13,14350.0
04-04-14,14400.0
04-04-16,14250.0
04-04-19,14200.0
04-04-20,14300.0
04-04-21,14350.0
04-04-22,13950.0
04-04-23,14000.0
04-04-26,13750.0
04-04-27,13850.0
04-04-28,13800.0
04-04-29,13400.0
04-04-30,13350.0
04-05-03,13250.0
04-05-04,13200.0
04-05-06,12300.0
04-05-07,12800.0
04-05-10,12350.0
04-05-11,12750.0
04-05-12,13100.0
04-05-13,12750.0
04-05-14,12400.0
04-05-17,11000.0
04-05-18,11750.0
04-05-19,12500.0
04-05-20,12500.0
04-05-21,13000.0
04-05-24,12800.0
04-05-25,12500.0
04-05-27,12950.0
04-05-28,12750.0
04-05-31,12600.0
04-06-01,13050.0
04-06-02,13050.0
04-06-03,12950.0
04-06-04,13000.0
04-06-07,12900.0
04-06-08,13050.0
04-06-09,13000.0
04-06-10,13150.0
04-06-11,12500.0
04-06-14,12150.0
04-06-15,12100.0
04-06-16,12000.0
04-06-17,12050.0
04-06-18,11650.0
04-06-21,12100.0
04-06-22,12250.0
04-06-23,11850.0
04-06-24,12350.0
04-06-25,12150.0
04-06-28,11900.0
04-06-29,12150.0
04-06-30,12800.0
04-07-01,13000.0
04-07-02,12350.0
04-07-05,12450.0
04-07-06,12550.0
04-07-07,12550.0
04-07-08,12200.0
04-07-09,12350.0
04-07-12,12350.0
04-07-13,12250.0
04-07-14,12050.0
04-07-15,12200.0
04-07-16,12050.0
04-07-19,12300.0
04-07-20,12000.0
04-07-21,12150.0
04-07-22,12100.0
04-07-23,12000.0
04-07-26,12100.0
04-07-27,12350.0
04-07-28,12450.0
04-07-29,12300.0
04-07-30,12200.0
04-08-02,12050.0
04-08-03,11950.0
04-08-04,12100.0
04-08-05,12050.0
04-08-06,11800.0
04-08-09,12100.0
04-08-10,12050.0
04-08-11,11900.0
04-08-12,12100.0
04-08-13,12050.0
04-08-16,11900.0
04-08-17,12050.0
04-08-18,12100.0
04-08-19,12400.0
04-08-20,12400.0
04-08-23,12350.0
04-08-24,12450.0
04-08-25,12600.0
04-08-26,12550.0
04-08-27,12650.0
04-08-30,12650.0
04-08-31,12600.0
04-09-01,12700.0
04-09-02,12700.0
04-09-03,12350.0
04-09-06,12550.0
04-09-07,12950.0
04-09-08,12950.0
04-09-09,13200.0
04-09-10,13000.0
04-09-13,13050.0
04-09-14,13100.0
04-09-15,13100.0
04-09-16,13200.0
04-09-17,13000.0
04-09-20,13200.0
04-09-21,13100.0
04-09-22,13000.0
04-09-23,12750.0
04-09-24,12350.0
04-09-30,12400.0
04-10-01,12300.0
04-10-04,12550.0
04-10-05,13100.0
04-10-06,13000.0
04-10-07,12750.0
04-10-08,12750.0
04-10-11,12900.0
04-10-12,12750.0
04-10-13,12750.0
04-10-14,12650.0
04-10-15,12550.0
04-10-18,12750.0
04-10-19,12950.0
04-10-20,12800.0
04-10-21,12550.0
04-10-22,12600.0
04-10-25,12100.0
04-10-26,12200.0
04-10-27,12200.0
04-10-28,12500.0
04-10-29,12500.0
04-11-01,12700.0
04-11-02,12850.0
04-11-03,13250.0
04-11-04,12950.0
04-11-05,12900.0
04-11-08,12600.0
04-11-09,12600.0
04-11-10,12650.0
04-11-11,12950.0
04-11-12,13050.0
04-11-15,13000.0
04-11-16,12900.0
04-11-17,13150.0
04-11-18,13200.0
04-11-19,13200.0
04-11-22,12950.0
04-11-23,13100.0
04-11-24,13250.0
04-11-25,13400.0
04-11-26,13300.0
04-11-29,13650.0
04-11-30,13900.0
04-12-01,13900.0
04-12-02,14100.0
04-12-03,14050.0
04-12-06,13600.0
04-12-07,13500.0
04-12-08,13250.0
04-12-09,13000.0
04-12-10,13300.0
04-12-13,13550.0
04-12-14,13700.0
04-12-15,13700.0
04-12-16,13800.0
04-12-17,13850.0
04-12-20,14000.0
04-12-21,13750.0
04-12-22,14000.0
04-12-23,13750.0
04-12-24,13850.0
04-12-27,13300.0
04-12-28,13400.0
04-12-29,13200.0
04-12-30,13450.0
05-01-03,13250.0
05-01-04,13400.0
05-01-05,13300.0
05-01-06,13000.0
05-01-07,12800.0
05-01-10,13100.0
05-01-11,13150.0
05-01-12,12900.0
05-01-13,13050.0
05-01-14,13100.0
05-01-17,12950.0
05-01-18,12850.0
05-01-19,12900.0
05-01-20,12750.0
05-01-21,12750.0
05-01-24,12550.0
05-01-25,12500.0
05-01-26,12700.0
05-01-27,12700.0
05-01-28,12750.0
05-01-31,12800.0
05-02-01,12800.0
05-02-02,12700.0
05-02-03,12500.0
05-02-04,12450.0
05-02-07,12450.0
05-02-11,12200.0
05-02-14,12450.0
05-02-15,12550.0
05-02-16,12650.0
05-02-17,12500.0
05-02-18,13050.0
05-02-21,12900.0
05-02-22,12550.0
05-02-23,12950.0
05-02-24,12800.0
05-02-25,12800.0
05-02-28,12900.0
05-03-02,13050.0
05-03-03,13200.0
05-03-04,13400.0
05-03-07,13750.0
05-03-08,14200.0
05-03-09,14600.0
05-03-10,14600.0
05-03-11,14600.0
05-03-14,14600.0
05-03-15,14500.0
05-03-16,14600.0
05-03-17,14700.0
05-03-18,15300.0
05-03-21,15200.0
05-03-22,14800.0
05-03-23,14500.0
05-03-24,14500.0
05-03-25,14550.0
05-03-28,14650.0
05-03-29,14700.0
05-03-30,14800.0
05-03-31,15200.0
05-04-01,15050.0
05-04-04,15300.0
05-04-06,15100.0
05-04-07,14700.0
05-04-08,14750.0
05-04-11,14800.0
05-04-12,14750.0
05-04-13,14850.0
05-04-14,14350.0
05-04-15,14400.0
05-04-18,14050.0
05-04-19,13700.0
05-04-20,13900.0
05-04-21,13800.0
05-04-22,14000.0
05-04-25,14150.0
05-04-26,14100.0
05-04-27,13700.0
05-04-28,13800.0
05-04-29,13950.0
05-05-02,14050.0
05-05-03,14100.0
05-05-04,14000.0
05-05-06,14100.0
05-05-09,13500.0
05-05-10,13750.0
05-05-11,13550.0
05-05-12,13450.0
05-05-13,13600.0
05-05-16,14000.0
05-05-17,14250.0
05-05-18,14450.0
05-05-19,14800.0
05-05-20,14550.0
05-05-23,14500.0
05-05-24,14400.0
05-05-25,14400.0
05-05-26,14700.0
05-05-27,14600.0
05-05-30,14500.0
05-05-31,14500.0
05-06-01,14700.0
05-06-02,14400.0
05-06-03,14350.0
05-06-07,14200.0
05-06-08,14500.0
05-06-09,14800.0
05-06-10,14700.0
05-06-13,14700.0
05-06-14,14750.0
05-06-15,14800.0
05-06-16,14900.0
05-06-17,15050.0
05-06-20,15000.0
05-06-21,14950.0
05-06-22,15000.0
05-06-23,14750.0
05-06-24,14400.0
05-06-27,14450.0
05-06-28,14500.0
05-06-29,14850.0
05-06-30,14800.0
05-07-01,15050.0
05-07-04,15600.0
05-07-05,15300.0
05-07-06,15450.0
05-07-07,15350.0
05-07-08,15300.0
05-07-11,15650.0
05-07-12,16300.0
05-07-13,16000.0
05-07-14,15800.0
05-07-15,15500.0
05-07-18,15850.0
05-07-19,15600.0
05-07-20,15800.0
05-07-21,16600.0
05-07-22,16500.0
05-07-25,16400.0
05-07-26,16500.0
05-07-27,16650.0
05-07-28,16800.0
05-07-29,16400.0
05-08-01,16250.0
05-08-02,17000.0
05-08-03,17000.0
05-08-04,17650.0
05-08-05,17100.0
05-08-08,16700.0
05-08-09,17200.0
05-08-10,17500.0
05-08-11,18050.0
05-08-12,17900.0
05-08-16,17450.0
05-08-17,17200.0
05-08-18,17100.0
05-08-19,17150.0
05-08-22,17950.0
05-08-23,17850.0
05-08-24,17100.0
05-08-25,17050.0
05-08-26,16250.0
05-08-29,15700.0
05-08-30,16200.0
05-08-31,16250.0
05-09-01,16550.0
05-09-02,16750.0
05-09-05,17050.0
05-09-06,16900.0
05-09-07,17150.0
05-09-08,17000.0
05-09-09,16400.0
05-09-12,15900.0
05-09-13,15900.0
05-09-14,16600.0
05-09-15,16950.0
05-09-16,16750.0
05-09-20,17000.0
05-09-21,17900.0
05-09-22,17650.0
05-09-23,17200.0
05-09-26,17700.0
05-09-27,17250.0
05-09-28,17700.0
05-09-29,17900.0
05-09-30,17800.0
05-10-04,18200.0
05-10-05,17600.0
05-10-06,17000.0
05-10-07,16750.0
05-10-10,17300.0
05-10-11,17550.0
05-10-12,17600.0
05-10-13,17450.0
05-10-14,17750.0
05-10-17,17800.0
05-10-18,18450.0
05-10-19,17800.0
05-10-20,18300.0
05-10-21,18050.0
05-10-24,18700.0
05-10-25,18300.0
05-10-26,17950.0
05-10-27,17800.0
05-10-28,17350.0
05-10-31,17500.0
05-11-01,17700.0
05-11-02,18050.0
05-11-03,17900.0
05-11-04,18450.0
05-11-07,18600.0
05-11-08,18400.0
05-11-09,18700.0
05-11-10,18800.0
05-11-11,18950.0
05-11-14,18500.0
05-11-15,18700.0
05-11-16,18600.0
05-11-17,18950.0
05-11-18,20050.0
05-11-21,20000.0
05-11-22,19850.0
05-11-23,21500.0
05-11-24,21200.0
05-11-25,21000.0
05-11-28,20400.0
05-11-29,20150.0
05-11-30,20500.0
05-12-01,20600.0
05-12-02,20600.0
05-12-05,20000.0
05-12-06,20000.0
05-12-07,19550.0
05-12-08,19550.0
05-12-09,20050.0
05-12-12,20300.0
05-12-13,20300.0
05-12-14,19700.0
05-12-15,19700.0
05-12-16,19400.0
05-12-19,19600.0
05-12-20,19150.0
05-12-21,19500.0
05-12-22,19700.0
05-12-23,19650.0
05-12-26,19500.0
05-12-27,20300.0
05-12-28,20800.0
05-12-29,20550.0
06-01-02,20100.0
06-01-03,20850.0
06-01-04,21950.0
06-01-05,21900.0
06-01-06,21550.0
06-01-09,21500.0
06-01-10,21000.0
06-01-11,20800.0
06-01-12,21250.0
06-01-13,21350.0
06-01-16,21000.0
06-01-17,20150.0
06-01-18,20150.0
06-01-19,21200.0
06-01-20,21350.0
06-01-23,20350.0
06-01-24,20250.0
06-01-25,20000.0
06-01-26,19800.0
06-01-27,20450.0
06-01-31,20300.0
06-02-01,20400.0
06-02-02,20700.0
06-02-03,20100.0
06-02-06,19350.0
06-02-07,18550.0
06-02-08,17650.0
06-02-09,18500.0
06-02-10,18000.0
06-02-13,17600.0
06-02-14,18000.0
06-02-15,17850.0
06-02-16,17000.0
06-02-17,17100.0
06-02-20,17400.0
06-02-21,17900.0
06-02-22,18250.0
06-02-23,18400.0
06-02-24,18700.0
06-02-27,19300.0
06-02-28,19400.0
06-03-02,18600.0
06-03-03,18300.0
06-03-06,18900.0
06-03-07,18900.0
06-03-08,18900.0
06-03-09,18550.0
06-03-10,18750.0
06-03-13,19000.0
06-03-14,18400.0
06-03-15,19600.0
06-03-16,20000.0
06-03-17,19750.0
06-03-20,19250.0
06-03-21,19050.0
06-03-22,18450.0
06-03-23,18550.0
06-03-24,18400.0
06-03-27,19150.0
06-03-28,19050.0
06-03-29,19050.0
06-03-30,19100.0
06-03-31,19200.0
06-04-03,19400.0
06-04-04,19500.0
06-04-05,20100.0
06-04-06,20000.0
06-04-07,20100.0
06-04-10,20300.0
06-04-11,20000.0
06-04-12,20550.0
06-04-13,20900.0
06-04-14,20900.0
06-04-17,20500.0
06-04-18,20350.0
06-04-19,20450.0
06-04-20,20300.0
06-04-21,20150.0
06-04-24,19200.0
06-04-25,19300.0
06-04-26,19550.0
06-04-27,19600.0
06-04-28,19400.0
06-05-02,19200.0
06-05-03,17650.0
06-05-04,17350.0
06-05-08,17400.0
06-05-09,17800.0
06-05-10,17900.0
06-05-11,18000.0
06-05-12,17400.0
06-05-15,17000.0
06-05-16,16500.0
06-05-17,16550.0
06-05-18,16050.0
06-05-19,16950.0
06-05-22,16200.0
06-05-23,17000.0
06-05-24,16500.0
06-05-25,16600.0
06-05-26,17600.0
06-05-29,17100.0
06-05-30,16750.0
06-06-01,16600.0
06-06-02,17000.0
06-06-05,16750.0
06-06-07,16200.0
06-06-08,14950.0
06-06-09,15250.0
06-06-12,15600.0
06-06-13,14900.0
06-06-14,15450.0
06-06-15,15000.0
06-06-16,15350.0
06-06-19,15450.0
06-06-20,15400.0
06-06-21,15400.0
06-06-22,15800.0
06-06-23,15850.0
06-06-26,15450.0
06-06-27,15150.0
06-06-28,14600.0
06-06-29,15150.0
06-06-30,16200.0
06-07-03,16500.0
06-07-04,16500.0
06-07-05,16750.0
06-07-06,16600.0
06-07-07,16700.0
06-07-10,16750.0
06-07-11,16750.0
06-07-12,16650.0
06-07-13,16700.0
06-07-14,16250.0
06-07-18,15800.0
06-07-19,15900.0
06-07-20,16200.0
06-07-21,16100.0
06-07-24,16150.0
06-07-25,16250.0
06-07-26,15800.0
06-07-27,16700.0
06-07-28,17000.0
06-07-31,16850.0
06-08-01,17000.0
06-08-02,17000.0
06-08-03,17000.0
06-08-04,17600.0
06-08-07,16900.0
06-08-08,17450.0
06-08-09,17500.0
06-08-10,17350.0
06-08-11,17150.0
06-08-14,17300.0
06-08-16,17400.0
06-08-17,17450.0
06-08-18,17400.0
06-08-21,17450.0
06-08-22,18300.0
06-08-23,18350.0
06-08-24,17800.0
06-08-25,17900.0
06-08-28,17900.0
06-08-29,18500.0
06-08-30,18000.0
06-08-31,18200.0
06-09-01,18350.0
06-09-04,18450.0
06-09-05,18400.0
06-09-06,18150.0
06-09-07,18650.0
06-09-08,18750.0
06-09-11,18350.0
06-09-12,18400.0
06-09-13,18800.0
06-09-14,19000.0
06-09-15,19000.0
06-09-18,19100.0
06-09-19,19200.0
06-09-20,19200.0
06-09-21,19400.0
06-09-22,19300.0
06-09-25,19500.0
06-09-26,19450.0
06-09-27,19850.0
06-09-28,19800.0
06-09-29,20000.0
06-10-02,20000.0
06-10-04,19700.0
06-10-09,19150.0
06-10-10,18750.0
06-10-11,18600.0
06-10-12,18450.0
06-10-13,18750.0
06-10-16,18750.0
06-10-17,18800.0
06-10-18,19300.0
06-10-19,19250.0
06-10-20,19150.0
06-10-23,18850.0
06-10-24,18750.0
06-10-25,18900.0
06-10-26,18600.0
06-10-27,18250.0
06-10-30,18650.0
06-10-31,18250.0
06-11-01,17850.0
06-11-02,17950.0
06-11-03,17550.0
06-11-06,18000.0
06-11-07,18800.0
06-11-08,18850.0
06-11-09,18950.0
06-11-10,18900.0
06-11-13,18450.0
06-11-14,18800.0
06-11-15,18500.0
06-11-16,18250.0
06-11-17,18400.0
06-11-20,18550.0
06-11-21,19300.0
06-11-22,20100.0
06-11-23,20200.0
06-11-24,19850.0
06-11-27,20200.0
06-11-28,19750.0
06-11-29,19950.0
06-11-30,19550.0
06-12-01,19450.0
06-12-04,19500.0
06-12-05,19000.0
06-12-06,19300.0
06-12-07,19900.0
06-12-08,19500.0
06-12-11,19300.0
06-12-12,19350.0
06-12-13,19700.0
06-12-14,20300.0
06-12-15,20100.0
06-12-18,20400.0
06-12-19,20350.0
06-12-20,20700.0
06-12-21,20800.0
06-12-22,21000.0
06-12-26,20950.0
06-12-27,20600.0
06-12-28,20200.0
07-01-02,19850.0
07-01-03,19600.0
07-01-04,19050.0
07-01-05,18950.0
07-01-08,18950.0
07-01-09,19700.0
07-01-10,20050.0
07-01-11,20350.0
07-01-12,20300.0
07-01-15,20100.0
07-01-16,20350.0
07-01-17,20100.0
07-01-18,20500.0
07-01-19,20250.0
07-01-22,20300.0
07-01-23,20750.0
07-01-24,20900.0
07-01-25,20950.0
07-01-26,20600.0
07-01-29,20300.0
07-01-30,20100.0
07-01-31,20050.0
07-02-01,20650.0
07-02-02,20900.0
07-02-05,21100.0
07-02-06,20700.0
07-02-07,19500.0
07-02-08,19200.0
07-02-09,19500.0
07-02-12,19750.0
07-02-13,19350.0
07-02-14,19600.0
07-02-15,18850.0
07-02-16,18400.0
07-02-20,18450.0
07-02-21,18600.0
07-02-22,18700.0
07-02-23,18600.0
07-02-26,19000.0
07-02-27,18350.0
07-02-28,17950.0
07-03-02,17250.0
07-03-05,16300.0
07-03-06,16450.0
07-03-07,17150.0
07-03-08,17150.0
07-03-09,16850.0
07-03-12,16900.0
07-03-13,17100.0
07-03-14,16550.0
07-03-15,17000.0
07-03-16,16950.0
07-03-19,16950.0
07-03-20,17000.0
07-03-21,17100.0
07-03-22,17100.0
07-03-23,17150.0
07-03-26,17000.0
07-03-27,17050.0
07-03-28,16750.0
07-03-29,17050.0
07-03-30,17650.0
07-04-02,18600.0
07-04-03,18650.0
07-04-04,18600.0
07-04-05,18550.0
07-04-06,18500.0
07-04-09,18600.0
07-04-10,19000.0
07-04-11,19300.0
07-04-12,19500.0
07-04-13,19200.0
07-04-16,18950.0
07-04-17,18700.0
07-04-18,18950.0
07-04-19,18750.0
07-04-20,19000.0
07-04-23,19000.0
07-04-24,19050.0
07-04-25,19300.0
07-04-26,19650.0
07-04-27,19400.0
07-04-30,19300.0
07-05-02,19300.0
07-05-03,19300.0
07-05-04,19500.0
07-05-07,19200.0
07-05-08,19000.0
07-05-09,19150.0
07-05-10,19100.0
07-05-11,19000.0
07-05-14,19000.0
07-05-15,19250.0
07-05-16,19650.0
07-05-17,19600.0
07-05-18,20000.0
07-05-21,19800.0
07-05-22,19650.0
07-05-23,19750.0
07-05-25,20050.0
07-05-28,20600.0
07-05-29,19900.0
07-05-30,19800.0
07-05-31,20250.0
07-06-01,19900.0
07-06-04,19650.0
07-06-05,19650.0
07-06-07,20350.0
07-06-08,19950.0
07-06-11,20550.0
07-06-12,20400.0
07-06-13,20100.0
07-06-14,20500.0
07-06-15,20500.0
07-06-18,20850.0
07-06-19,21600.0
07-06-20,22000.0
07-06-21,22250.0
07-06-22,22150.0
07-06-25,21600.0
07-06-26,21400.0
07-06-27,21000.0
07-06-28,21000.0
07-06-29,21450.0
07-07-02,22800.0
07-07-03,23300.0
07-07-04,24800.0
07-07-05,22000.0
07-07-06,21900.0
07-07-09,22200.0
07-07-10,21900.0
07-07-11,21400.0
07-07-12,21350.0
07-07-13,21650.0
07-07-16,21400.0
07-07-18,22200.0
07-07-19,22200.0
07-07-20,22200.0
07-07-23,22150.0
07-07-24,22150.0
07-07-25,22150.0
07-07-26,22000.0
07-07-27,21150.0
07-07-30,20750.0
07-07-31,20800.0
07-08-01,19850.0
07-08-02,19550.0
07-08-03,20100.0
07-08-06,20000.0
07-08-07,20200.0
07-08-08,20700.0
07-08-09,20800.0
07-08-10,20600.0
07-08-13,20800.0
07-08-14,21200.0
07-08-16,20500.0
07-08-17,20150.0
07-08-20,20900.0
07-08-21,20750.0
07-08-22,21000.0
07-08-23,21100.0
07-08-24,21500.0
07-08-27,21200.0
07-08-28,21850.0
07-08-29,21600.0
07-08-30,21800.0
07-08-31,22500.0
07-09-03,22650.0
07-09-04,22400.0
07-09-05,21700.0
07-09-06,22000.0
07-09-07,22300.0
07-09-10,22100.0
07-09-11,22200.0
07-09-12,22400.0
07-09-13,23800.0
07-09-14,24700.0
07-09-17,24550.0
07-09-18,24300.0
07-09-19,24600.0
07-09-20,25700.0
07-09-21,26000.0
07-09-27,28050.0
07-09-28,27000.0
07-10-01,27000.0
07-10-02,26800.0
07-10-04,25350.0
07-10-05,26300.0
07-10-08,25900.0
07-10-09,26250.0
07-10-10,26400.0
07-10-11,27450.0
07-10-12,25600.0
07-10-15,25450.0
07-10-16,24500.0
07-10-17,23850.0
07-10-18,25250.0
07-10-19,24950.0
07-10-22,24200.0
07-10-23,24200.0
07-10-24,24500.0
07-10-25,24000.0
07-10-26,25000.0
07-10-29,25350.0
07-10-30,24550.0
07-10-31,24000.0
07-11-01,23800.0
07-11-02,22750.0
07-11-05,22800.0
07-11-06,22450.0
07-11-07,22550.0
07-11-08,21650.0
07-11-09,23150.0
07-11-12,22350.0
07-11-13,23150.0
07-11-14,24150.0
07-11-15,24350.0
07-11-16,23500.0
07-11-19,23100.0
07-11-20,23100.0
07-11-21,22300.0
07-11-22,21850.0
07-11-23,21400.0
07-11-26,22200.0
07-11-27,22250.0
07-11-28,22600.0
07-11-29,23000.0
07-11-30,23200.0
07-12-03,23500.0
07-12-04,24500.0
07-12-05,25150.0
07-12-06,25150.0
07-12-07,26000.0
07-12-10,25000.0
07-12-11,24850.0
07-12-12,25000.0
07-12-13,24600.0
07-12-14,25400.0
07-12-17,24450.0
07-12-18,24200.0
07-12-20,24500.0
07-12-21,25600.0
07-12-24,25300.0
07-12-26,25300.0
07-12-27,24900.0
07-12-28,24600.0
08-01-02,24000.0
08-01-03,23900.0
08-01-04,24300.0
08-01-07,24600.0
08-01-08,24500.0
