,real,target,preds,lower,upper
04-06-02,13050.0,13050.0,13994.5322265625,12841.93707721642,15147.12737590858
04-06-03,12950.0,12950.0,14018.2216796875,12840.979568576431,15195.463790798569
04-06-04,13000.0,13000.0,14208.76806640625,13069.54119726994,15347.99493554256
04-06-07,12900.0,12900.0,14268.58447265625,13208.371378456408,15328.797566856092
04-06-08,13050.0,13050.0,14133.2412109375,13061.231202986763,15205.251218888237
04-06-09,13000.0,13000.0,13957.94677734375,12813.387296711151,15102.506257976349
04-06-10,13150.0,13150.0,13895.2138671875,12711.018205372857,15079.409529002143
04-06-11,12500.0,12500.0,13978.93017578125,12814.644387320795,15143.215964241705
04-06-14,12150.0,12150.0,13916.00732421875,12799.87080007823,15032.14384835927
04-06-15,12100.0,12100.0,13673.84326171875,12517.53073046835,14830.15579296915
04-06-16,12000.0,12000.0,13441.72705078125,12196.701810527433,14686.752291035067
04-06-17,12050.0,12050.0,13334.66943359375,12048.385930900808,14620.952936286692
04-06-18,11650.0,11650.0,13173.8408203125,11906.496791160898,14441.184849464102
04-06-21,12100.0,12100.0,12937.416015625,11636.428857636318,14238.403173613682
04-06-22,12250.0,12250.0,12777.529296875,11397.19503545288,14157.86355829712
04-06-23,11850.0,11850.0,12794.1142578125,11375.526819706969,14212.701695918031
04-06-24,12350.0,12350.0,12959.54296875,11573.399070294732,14345.686867205268
04-06-25,12150.0,12150.0,12946.30908203125,11646.578356681155,14246.039807381345
04-06-28,11900.0,11900.0,12691.44873046875,11377.144377377419,14005.753083560081
04-06-29,12150.0,12150.0,12445.36328125,11027.082975691874,13863.643586808126
04-06-30,12800.0,12800.0,12405.29296875,10918.870587268966,13891.715350231034
04-07-01,13000.0,13000.0,12612.25634765625,11140.457492732457,14084.055202580043
04-07-02,12350.0,12350.0,12812.6591796875,11437.442615314914,14187.875744060086
04-07-05,12450.0,12450.0,12864.599609375,11536.02201341623,14193.17720533377
04-07-06,12550.0,12550.0,12900.46923828125,11540.242242154416,14260.696234408084
04-07-07,12550.0,12550.0,13033.73779296875,11668.6602204119,14398.8153655256
04-07-08,12200.0,12200.0,13086.9873046875,11785.726027775829,14388.248581599171
04-07-09,12350.0,12350.0,12983.55322265625,11682.57270162822,14284.53374368428
04-07-12,12350.0,12350.0,12859.11962890625,11496.057085373628,14222.182172438872
04-07-13,12250.0,12250.0,12875.52197265625,11472.123172927804,14278.920772384696
04-07-14,12050.0,12050.0,13054.72705078125,11678.634818106575,14430.819283455925
04-07-15,12200.0,12200.0,13137.05322265625,11845.233192405736,14428.873252906764
04-07-16,12050.0,12050.0,13062.01416015625,11775.289892666035,14348.738427646465
04-07-19,12300.0,12300.0,12941.7158203125,11598.338791907561,14285.092848717439
04-07-20,12000.0,12000.0,12929.603515625,11546.322657385166,14312.884373864834
04-07-21,12150.0,12150.0,13048.494140625,11683.729144613428,14413.259136636572
04-07-22,12100.0,12100.0,13025.04541015625,11731.035850854254,14319.054969458246
04-07-23,12000.0,12000.0,12815.58837890625,11506.443806788877,14124.732951023623
04-07-26,12100.0,12100.0,12568.732421875,11178.216134244773,13959.248709505227
04-07-27,12350.0,12350.0,12454.10498046875,10999.403616739395,13908.806344198105
04-07-28,12450.0,12450.0,12493.93212890625,11038.743659035128,13949.120598777372
04-07-29,12300.0,12300.0,12483.86083984375,11083.362903411684,13884.358776275816
04-07-30,12200.0,12200.0,12394.95068359375,10986.88260667883,13803.01876050867
04-08-02,12050.0,12050.0,12314.65234375,10856.899384441636,13772.405303058364
04-08-03,11950.0,11950.0,12356.4921875,10867.903418197384,13845.080956802616
04-08-04,12100.0,12100.0,12532.1533203125,11069.500785258722,13994.805855366278
04-08-05,12050.0,12050.0,12620.822265625,11239.14514539492,14002.49938585508
04-08-06,11800.0,11800.0,12566.49560546875,11196.700966372528,13936.290244564972
04-08-09,12100.0,12100.0,12509.15185546875,11087.009934890664,13931.293776046836
04-08-10,12050.0,12050.0,12575.16796875,11109.711172002868,14040.624765497132
04-08-11,11900.0,11900.0,12766.310546875,11330.859447067112,14201.761646682888
04-08-12,12100.0,12100.0,12840.9765625,11494.82631972127,14187.12680527873
04-08-13,12050.0,12050.0,12755.96337890625,11417.277322140953,14094.649435671547
04-08-16,11900.0,11900.0,12622.94580078125,11229.082523278146,14016.809078284354
04-08-17,12050.0,12050.0,12594.298828125,11155.869537459595,14032.728118790405
04-08-18,12100.0,12100.0,12709.35693359375,11281.48269073474,14137.23117645276
04-08-19,12400.0,12400.0,12751.49560546875,11389.3973069346,14113.5939040029
04-08-20,12400.0,12400.0,12662.3876953125,11303.323658526995,14021.451732098005
04-08-23,12350.0,12350.0,12532.04296875,11121.797408974293,13942.288528525707
04-08-24,12450.0,12450.0,12498.0205078125,11045.989005972098,13950.052009652902
04-08-25,12600.0,12600.0,12600.845703125,11158.089838972925,14043.601567277075
04-08-26,12550.0,12550.0,12638.24169921875,11258.501471526619,14017.981926910881
04-08-27,12650.0,12650.0,12554.767578125,11179.215088765974,13930.320067484026
04-08-30,12650.0,12650.0,12456.6787109375,11029.96310887559,13883.39431299941
04-08-31,12600.0,12600.0,12463.66650390625,11003.091003975138,13924.242003837362
04-09-01,12700.0,12700.0,12603.2890625,11162.079155104386,14044.498969895614
04-09-02,12700.0,12700.0,12667.046875,11296.737004034825,14037.356745965175
04-09-03,12350.0,12350.0,12614.5732421875,11249.486106116254,13979.660378258746
04-09-06,12550.0,12550.0,12555.90283203125,11143.410141013153,13968.395523049347
04-09-07,12950.0,12950.0,12612.51318359375,11174.016672413096,14051.009694774404
04-09-08,12950.0,12950.0,12800.95458984375,11394.309266107412,14207.599913580088
04-09-09,13200.0,13200.0,12841.12646484375,11510.108324316227,14172.144605371273
04-09-10,13000.0,13000.0,12701.96142578125,11361.279306105685,14042.643545456815
04-09-13,13050.0,13050.0,12513.658203125,11107.091589029345,13920.224817220655
04-09-14,13100.0,13100.0,12446.38037109375,10986.29044345589,13906.47029873161
04-09-15,13100.0,13100.0,12540.70458984375,11085.501035666504,13995.908144020996
04-09-16,13200.0,13200.0,12572.31884765625,11182.090498950907,13962.547196361593
04-09-17,13000.0,13000.0,12484.23193359375,11095.005269026029,13873.458598161471
04-09-20,13200.0,13200.0,12369.66455078125,10927.614165204526,13811.714936357974
04-09-21,13100.0,13100.0,12364.1708984375,10881.840025196238,13846.501771678762
04-09-22,13000.0,13000.0,12499.80712890625,11032.551789653671,13967.062468158829
04-09-23,12750.0,12750.0,12557.7802734375,11162.290828315003,13953.269718559997
04-09-24,12350.0,12350.0,12484.1005859375,11096.10072283965,13872.10044903535
04-09-30,12400.0,12400.0,12390.41796875,10951.428262943891,13829.407674556109
04-10-01,12300.0,12300.0,12420.955078125,10945.665900231961,13896.244256018039
04-10-04,12550.0,12550.0,12612.30859375,11160.306345651246,14064.310841848754
04-10-05,13100.0,13100.0,12740.3564453125,11372.724077471456,14107.988813153544
04-10-06,13000.0,13000.0,12733.70263671875,11387.469891919274,14079.935381518226
04-10-07,12750.0,12750.0,12684.7548828125,11300.416552151426,14069.093213473574
04-10-08,12750.0,12750.0,12741.44580078125,11329.261818844452,14153.629782718048
04-10-11,12900.0,12900.0,12948.8369140625,11566.330598003437,14331.343230121563
04-10-12,12750.0,12750.0,13077.287109375,11780.797307249415,14373.776911500585
04-10-13,12750.0,12750.0,13049.4208984375,11770.116604571393,14328.725192303607
04-10-14,12650.0,12650.0,12936.78369140625,11601.264723345701,14272.302659466799
04-10-15,12550.0,12550.0,12919.43408203125,11536.785373793798,14302.082790268702
04-10-18,12750.0,12750.0,13051.6220703125,11688.301021261086,14414.943119363914
04-10-19,12950.0,12950.0,13098.27294921875,11809.538862969848,14387.007035467652
04-10-20,12800.0,12800.0,13012.7783203125,11722.901697280198,14302.654943344802
04-10-21,12550.0,12550.0,12921.23974609375,11573.258788022844,14269.220704164656
04-10-22,12600.0,12600.0,12977.57861328125,11596.429077666531,14358.728148895969
04-10-25,12100.0,12100.0,13204.0693359375,11858.679503093945,14549.459168781055
04-10-26,12200.0,12200.0,13334.888671875,12080.005592108735,14589.771751641265
04-10-27,12200.0,12200.0,13296.5009765625,12055.308968477088,14537.692984647912
04-10-28,12500.0,12500.0,13201.71728515625,11911.398201393582,14492.036368918918
04-10-29,12500.0,12500.0,13221.451171875,11897.810870566183,14545.091473183817
04-11-01,12700.0,12700.0,13398.07080078125,12104.165305805316,14691.976295757184
04-11-02,12850.0,12850.0,13487.396484375,12272.084492253929,14702.708476496071
04-11-03,13250.0,13250.0,13426.83349609375,12215.900775610251,14637.766216577249
04-11-04,12950.0,12950.0,13324.48681640625,12062.341828890269,14586.631803922231
04-11-05,12900.0,12900.0,13321.34130859375,12028.679981042591,14614.002636144909
04-11-08,12600.0,12600.0,13434.08740234375,12168.289343409113,14699.885461278387
04-11-09,12600.0,12600.0,13629.26025390625,12421.301219424975,14837.219288387525
04-11-10,12650.0,12650.0,13816.45947265625,12658.978793139657,14973.940152172843
04-11-11,12950.0,12950.0,13765.55029296875,12642.217322508546,14888.883263428954
04-11-12,13050.0,13050.0,13538.5556640625,12359.584093753896,14717.527234371104
04-11-15,13000.0,13000.0,13336.8642578125,12071.380744999778,14602.347770625222
04-11-16,12900.0,12900.0,13310.48193359375,12004.725318585904,14616.238548601596
04-11-17,13150.0,13150.0,13460.5703125,12184.659295017467,14736.481329982533
04-11-18,13200.0,13200.0,13512.2578125,12308.244980839265,14716.270644160735
04-11-19,13200.0,13200.0,13393.35595703125,12181.491695798688,14605.220218263812
04-11-22,12950.0,12950.0,13232.2568359375,11954.37792159522,14510.13575027978
04-11-23,13100.0,13100.0,13196.72265625,11876.087217111437,14517.358095388563
04-11-24,13250.0,13250.0,13325.392578125,12026.167508040931,14624.617648209069
04-11-25,13400.0,13400.0,13372.5390625,12142.768384026105,14602.309740973895
04-11-26,13300.0,13300.0,13292.12841796875,12057.851147635496,14526.405688302004
04-11-29,13650.0,13650.0,13190.68701171875,11903.7633881021,14477.6106353354
04-11-30,13900.0,13900.0,13201.1279296875,11886.622374294917,14515.633485080083
04-12-01,13900.0,13900.0,13362.73046875,12076.616793893754,14648.844143606246
04-12-02,14100.0,14100.0,13401.89892578125,12191.560663656306,14612.237187906194
04-12-03,14050.0,14050.0,13256.8603515625,12037.125513029312,14476.595190095688
04-12-06,13600.0,13600.0,13064.63330078125,11773.5305115302,14355.7360900323
04-12-07,13500.0,13500.0,13021.51806640625,11678.878154800728,14364.157978011772
04-12-08,13250.0,13250.0,13175.20263671875,11851.735307327504,14498.669966109996
04-12-09,13000.0,13000.0,13259.9853515625,12004.973330932768,14514.997372192232
04-12-10,13300.0,13300.0,13221.70556640625,11966.20590006272,14477.20523274978
04-12-13,13550.0,13550.0,13188.24658203125,11887.114743413664,14489.378420648836
04-12-14,13700.0,13700.0,13295.890625,11979.842483207283,14611.938766792717
04-12-15,13700.0,13700.0,13555.7021484375,12291.483034912873,14819.921261962127
04-12-16,13800.0,13800.0,13670.61865234375,12500.814417825854,14840.422886861646
04-12-17,13850.0,13850.0,13556.3857421875,12385.87279751356,14726.89868686144
04-12-20,14000.0,14000.0,13367.33251953125,12124.070725526479,14610.594313536021
04-12-21,13750.0,13750.0,13315.24951171875,12020.096464230452,14610.402559207048
04-12-22,14000.0,14000.0,13479.38671875,12202.261979422692,14756.511458077308
04-12-23,13750.0,13750.0,13592.15234375,12396.34476472585,14787.95992277415
04-12-24,13850.0,13850.0,13552.7021484375,12369.915520050097,14735.488776824903
04-12-27,13300.0,13300.0,13465.72412109375,12234.008412185613,14697.439830001887
04-12-28,13400.0,13400.0,13504.25439453125,12243.06718113488,14765.44160792762
04-12-29,13200.0,13200.0,13727.5546875,12503.318494911482,14951.790880088518
04-12-30,13450.0,13450.0,13851.94873046875,12718.383237269369,14985.514223668131
05-01-03,13250.0,13250.0,13793.61962890625,12665.933673527881,14921.305584284619
05-01-04,13400.0,13400.0,13684.29150390625,12498.840663885057,14869.742343927443
05-01-05,13300.0,13300.0,13714.96826171875,12497.364103200965,14932.572420236535
05-01-06,13000.0,13000.0,13946.0966796875,12767.43088419369,15124.76247518131
05-01-07,12800.0,12800.0,14111.810546875,13024.47230468625,15199.14878906375
05-01-10,13100.0,13100.0,14135.16162109375,13060.9893903942,15209.3338517933
05-01-11,13150.0,13150.0,14103.494140625,12977.989767631123,15228.998513618877
05-01-12,12900.0,12900.0,14214.04052734375,13069.644428806358,15358.436625881142
05-01-13,13050.0,13050.0,14534.11572265625,13451.787321741356,15616.444123571144
05-01-14,13100.0,13100.0,14714.50341796875,13746.059512690505,15682.947323246995
05-01-17,12950.0,12950.0,14633.45751953125,13666.528398754754,15600.386640307746
05-01-18,12850.0,12850.0,14419.09423828125,13373.877027237128,15464.311449325372
05-01-19,12900.0,12900.0,14283.314453125,13182.928512788458,15383.700393461542
05-01-20,12750.0,12750.0,14329.01611328125,13234.728078190372,15423.304148372128
05-01-21,12750.0,12750.0,14333.54736328125,13289.097561259736,15377.997165302764
05-01-24,12550.0,12550.0,14237.4013671875,13178.627921793843,15296.174812581157
05-01-25,12500.0,12500.0,14146.5615234375,13034.422739480615,15258.700307394385
05-01-26,12700.0,12700.0,14209.2138671875,13079.080444721172,15339.347289653828
05-01-27,12700.0,12700.0,14476.35400390625,13396.522178198606,15556.185829613894
05-01-28,12750.0,12750.0,14647.181640625,13663.654432077561,15630.708849172439
05-01-31,12800.0,12800.0,14616.47216796875,13639.495753886926,15593.448582050574
05-02-01,12800.0,12800.0,14513.705078125,13478.96572319379,15548.44443305621
05-02-02,12700.0,12700.0,14538.1005859375,13475.988509501884,15600.212662373116
05-02-03,12500.0,12500.0,14749.8740234375,13732.111734303448,15767.636312571552
05-02-04,12450.0,12450.0,14834.51123046875,13900.95922214648,15768.06323879102
05-02-07,12450.0,12450.0,14690.98486328125,13738.764153182641,15643.205573379859
05-02-11,12200.0,12200.0,14444.845703125,13410.933043202316,15478.758363047684
05-02-14,12450.0,12450.0,14338.42529296875,13248.842385837863,15428.008200099637
05-02-15,12550.0,12550.0,14192.64453125,13111.280156694127,15274.008905805873
05-02-16,12650.0,12650.0,13979.83984375,12867.337404482036,15092.342283017964
05-02-17,12500.0,12500.0,13796.41650390625,12620.551248118047,14972.281759694453
05-02-18,13050.0,13050.0,13770.72412109375,12560.63661708061,14980.81162510689
05-02-21,12900.0,12900.0,13907.98974609375,12726.636578991669,15089.342913195831
05-02-22,12550.0,12550.0,13926.830078125,12810.835419263285,15042.824736986715
05-02-23,12950.0,12950.0,13777.8046875,12641.438846572224,14914.170528427776
05-02-24,12800.0,12800.0,13587.7607421875,12380.527401594352,14794.994082780648
05-02-25,12800.0,12800.0,13538.283203125,12286.65445659339,14789.91194965661
05-02-28,12900.0,12900.0,13690.90234375,12461.160817606898,14920.643869893102
05-03-02,13050.0,13050.0,13766.00048828125,12612.513724188077,14919.487252374423
05-03-03,13200.0,13200.0,13672.88427734375,12519.700575161434,14826.067979526066
05-03-04,13400.0,13400.0,13524.677734375,12311.103795136742,14738.251673613258
05-03-07,13750.0,13750.0,13494.0556640625,12240.881313997517,14747.230014127483
05-03-08,14200.0,14200.0,13638.83837890625,12409.348278159872,14868.328479652628
05-03-09,14600.0,14600.0,13687.18896484375,12531.370306520712,14843.007623166788
05-03-10,14600.0,14600.0,13557.0341796875,12393.659760722312,14720.408598652688
05-03-11,14600.0,14600.0,13389.22412109375,12155.954085366788,14622.494156820712
05-03-14,14600.0,14600.0,13368.373046875,12091.993776375988,14644.752317374012
05-03-15,14500.0,14500.0,13556.4521484375,12306.80223125836,14806.10206561664
05-03-16,14600.0,14600.0,13678.09375,12514.59873396235,14841.58876603765
05-03-17,14700.0,14700.0,13586.09912109375,12419.395135421086,14752.803106766414
05-03-18,15300.0,15300.0,13399.38427734375,12158.628646056695,14640.139908630805
05-03-21,15200.0,15200.0,13312.12158203125,12018.846237552732,14605.396926509768
05-03-22,14800.0,14800.0,13381.11572265625,12098.004356406087,14664.227088906413
05-03-23,14500.0,14500.0,13360.115234375,12133.698936913046,14586.531531836954
05-03-24,14500.0,14500.0,13311.73046875,12065.320857641302,14558.140079858698
05-03-25,14550.0,14550.0,13136.77099609375,11868.87713304733,14404.66485914017
05-03-28,14650.0,14650.0,12896.81494140625,11577.855137397031,14215.774745415469
05-03-29,14700.0,14700.0,12736.49560546875,11350.485189599965,14122.506021337535
05-03-30,14800.0,14800.0,12773.20751953125,11357.298719237519,14189.116319824981
05-03-31,15200.0,15200.0,13011.6572265625,11634.128432337224,14389.186020787776
05-04-01,15050.0,15050.0,13188.9462890625,11906.364383092829,14471.528195032171
05-04-04,15300.0,15300.0,13191.544921875,11937.115924705902,14445.973919044098
05-04-06,15100.0,15100.0,13119.90380859375,11825.436160937723,14414.371456249777
05-04-07,14700.0,14700.0,13155.03955078125,11828.931986917149,14481.147114645351
05-04-08,14750.0,14750.0,13352.7607421875,12058.875588034216,14646.645896340784
05-04-11,14800.0,14800.0,13469.58544921875,12259.571101118134,14679.599797319366
05-04-12,14750.0,14750.0,13457.1845703125,12244.456822759616,14669.912317865384
05-04-13,14850.0,14850.0,13462.14013671875,12206.068273560837,14718.211999876663
05-04-14,14350.0,14350.0,13602.0869140625,12347.41973473673,14856.75409338827
05-04-15,14400.0,14400.0,13680.6455078125,12488.433685123586,14872.857330501414
05-04-18,14050.0,14050.0,13663.03564453125,12477.25436485693,14848.81692420557
05-04-19,13700.0,13700.0,13665.61181640625,12440.008172005444,14891.215460807056
05-04-20,13900.0,13900.0,13836.90380859375,12603.65574968205,15070.15186750545
05-04-21,13800.0,13800.0,14204.208984375,13037.336274404846,15371.081694345154
05-04-22,14000.0,14000.0,14451.90087890625,13402.89024705772,15500.91151075478
05-04-25,14150.0,14150.0,14474.357421875,13451.866416175211,15496.848427574789
05-04-26,14100.0,14100.0,14394.93798828125,13325.030163898027,15464.845812664473
05-04-27,13700.0,13700.0,14425.4072265625,13326.483185093,15524.331268032
05-04-28,13800.0,13800.0,14680.169921875,13620.200127705815,15740.139716044185
05-04-29,13950.0,13950.0,14878.36181640625,13916.348420721533,15840.375212090967
05-05-02,14050.0,14050.0,14890.1337890625,13948.250265917255,15832.017312207745
05-05-03,14100.0,14100.0,14775.97021484375,13786.30901706622,15765.63141262128
05-05-04,14000.0,14000.0,14736.4228515625,13708.851954929318,15763.993748195682
05-05-06,14100.0,14100.0,14868.65771484375,13863.774762584098,15873.540667103402
05-05-09,13500.0,13500.0,14923.751953125,13986.78528320213,15860.71862304787
05-05-10,13750.0,13750.0,14836.322265625,13887.897808462798,15784.746722787202
05-05-11,13550.0,13550.0,14732.57421875,13723.70240753399,15741.44602996601
05-05-12,13450.0,13450.0,14800.3935546875,13768.368224210695,15832.418885164305
05-05-13,13600.0,13600.0,15054.22509765625,14067.537149484846,16040.913045827654
05-05-16,14000.0,14000.0,15193.6162109375,14295.227942261803,16092.004479613197
05-05-17,14250.0,14250.0,15206.4853515625,14305.98126959077,16106.98943353423
05-05-18,14450.0,14450.0,15222.857421875,14286.765281243912,16158.949562506088
05-05-19,14800.0,14800.0,15320.51171875,14397.13318020991,16243.89025729009
05-05-20,14550.0,14550.0,15263.021484375,14385.728607859955,16140.314360890045
05-05-23,14500.0,14500.0,15019.18310546875,14102.334814453885,15936.031396483615
05-05-24,14400.0,14400.0,14766.9951171875,13761.23568061628,15772.75455375872
05-05-25,14400.0,14400.0,14675.65673828125,13623.805528124713,15727.507948437787
05-05-26,14700.0,14700.0,14785.10791015625,13756.540866349502,15813.674953962998
05-05-27,14600.0,14600.0,14748.84375,13785.778246806827,15711.909253193173
05-05-30,14500.0,14500.0,14486.4091796875,13487.225240685773,15485.593118689227
05-05-31,14500.0,14500.0,14167.08740234375,13068.185900965495,15265.988903722005
05-06-01,14700.0,14700.0,14006.5009765625,12839.835311544306,15173.166641580694
05-06-02,14400.0,14400.0,14096.978515625,12934.802792411676,15259.154238838324
05-06-03,14350.0,14350.0,14169.98291015625,13077.452971987042,15262.512848325458
05-06-07,14200.0,14200.0,14116.21826171875,13029.659574657402,15202.776948780098
05-06-08,14500.0,14500.0,14001.71533203125,12865.62204713505,15137.80861692745
05-06-09,14800.0,14800.0,13998.94287109375,12827.55133930976,15170.33440287774
05-06-10,14700.0,14700.0,14155.0693359375,13011.706235862199,15298.432436012801
05-06-13,14700.0,14700.0,14192.14990234375,13112.810827497076,15271.488977190424
05-06-14,14750.0,14750.0,14070.6845703125,12972.66010786168,15168.70903276332
05-06-15,14800.0,14800.0,13922.4765625,12758.95526546019,15085.99785953981
05-06-16,14900.0,14900.0,13919.19677734375,12719.510498443367,15118.883056244133
05-06-17,15050.0,15050.0,13852.5546875,12690.279722224202,15014.829652775798
05-06-20,15000.0,15000.0,13681.4384765625,12505.59266005754,14857.28429306746
05-06-21,14950.0,14950.0,13507.50244140625,12269.180824920008,14745.824057892492
05-06-22,15000.0,15000.0,13471.2001953125,12191.407747132884,14750.992643492116
05-06-23,14750.0,14750.0,13600.90771484375,12340.525533894894,14861.289895792606
05-06-24,14400.0,14400.0,13671.29345703125,12477.014421406799,14865.572492655701
05-06-27,14450.0,14450.0,13652.18701171875,12459.038624264645,14845.335399172855
05-06-28,14500.0,14500.0,13655.453125,12424.019175596633,14886.887074403367
05-06-29,14850.0,14850.0,13829.0810546875,12591.99424491237,15066.16786446263
05-06-30,14800.0,14800.0,14186.60986328125,13017.325592651769,15355.894133910731
05-07-01,15050.0,15050.0,14417.18896484375,13365.066582717773,15469.311346969727
05-07-04,15600.0,15600.0,14419.86279296875,13390.11710637665,15449.60847956085
05-07-05,15300.0,15300.0,14322.7265625,13240.689382142524,15404.763742857476
05-07-06,15450.0,15450.0,14334.5615234375,13218.361161873854,15450.761885001146
05-07-07,15350.0,15350.0,14533.3857421875,13450.670209865353,15616.101274509647
05-07-08,15300.0,15300.0,14630.7529296875,13633.203520434517,15628.302338940483
05-07-11,15650.0,15650.0,14550.5341796875,13548.321933643641,15552.746425731359
05-07-12,16300.0,16300.0,14392.12109375,13318.00302740312,15466.23916009688
05-07-13,16000.0,16000.0,14354.09228515625,13234.403906195437,15473.780664117063
05-07-14,15800.0,15800.0,14485.49658203125,13392.443638070978,15578.549525991522
05-07-15,15500.0,15500.0,14569.052734375,13546.941187482236,15591.164281267764
05-07-18,15850.0,15850.0,14563.7900390625,13547.780720715085,15579.799357409915
05-07-19,15600.0,15600.0,14605.234375,13558.23602786711,15652.23272213289
05-07-20,15800.0,15800.0,14771.44775390625,13737.99698588346,15804.89852192904
05-07-21,16600.0,16600.0,14794.36376953125,13822.74886521508,15765.97867384742
05-07-22,16500.0,16500.0,14632.7998046875,13640.639138950643,15624.960470424357
05-07-25,16400.0,16400.0,14443.1865234375,13376.168027299966,15510.205019575034
05-07-26,16500.0,16500.0,14424.58056640625,13315.20392777345,15533.95720503905
05-07-27,16650.0,16650.0,14632.43505859375,13556.111840523808,15708.758276663692
05-07-28,16800.0,16800.0,14757.24560546875,13770.53475786537,15743.95645307213
05-07-29,16400.0,16400.0,14698.39453125,13716.19025247616,15680.59881002384
05-08-01,16250.0,16250.0,14567.66845703125,13526.06357115699,15609.27334290551
05-08-02,17000.0,17000.0,14549.88916015625,13471.98057486311,15627.79774544939
05-08-03,17000.0,17000.0,14679.1123046875,13631.247949516646,15726.976659858354
05-08-04,17650.0,17650.0,14677.7080078125,13696.051743513026,15659.364272111974
05-08-05,17100.0,17100.0,14505.14306640625,13496.691607316161,15513.594525496339
05-08-08,16700.0,16700.0,14346.2880859375,13259.078031038618,15433.498140836382
05-08-09,17200.0,17200.0,14379.93408203125,13259.514292243288,15500.353871819212
05-08-10,17500.0,17500.0,14608.421875,13527.630321855971,15689.213428144029
05-08-11,18050.0,18050.0,14780.84375,13789.066846913463,15772.620653086537
05-08-12,17900.0,17900.0,14813.751953125,13839.885429823002,15787.618476426998
05-08-16,17450.0,17450.0,14802.15625,13792.775326794863,15811.537173205137
05-08-17,17200.0,17200.0,14908.02978515625,13887.476233563932,15928.583336748568
05-08-18,17100.0,17100.0,15168.5986328125,14201.774863896768,16135.422401728232
05-08-19,17150.0,17150.0,15307.41845703125,14428.531803989894,16186.305110072606
05-08-22,17950.0,17950.0,15301.09228515625,14417.187606733452,16184.996963579048
05-08-23,17850.0,17850.0,15296.2109375,14365.456552920208,16226.965322079792
05-08-24,17100.0,17100.0,15416.71875,14487.016165970284,16346.421334029716
05-08-25,17050.0,17050.0,15670.39306640625,14803.405873173533,16537.38025963897
05-08-26,16250.0,16250.0,15749.03662109375,14962.95290099305,16535.12034119445
05-08-29,15700.0,15700.0,15605.4775390625,14791.019017735174,16419.936060389824
05-08-30,16200.0,16200.0,15411.70947265625,14517.489152909528,16305.929792402972
05-08-31,16250.0,16250.0,15445.4228515625,14514.67925917926,16376.16644394574
05-09-01,16550.0,16550.0,15767.17236328125,14896.886049245166,16637.458677317332
05-09-02,16750.0,16750.0,16012.2158203125,15259.737835712644,16764.693804912356
05-09-05,17050.0,17050.0,16041.12939453125,15298.513890879314,16783.744898183188
05-09-06,16900.0,16900.0,15987.06298828125,15185.898364889446,16788.227611673054
05-09-07,17150.0,17150.0,16073.40771484375,15256.17487855929,16890.64055112821
05-09-08,17000.0,17000.0,16345.158203125,15592.509475107605,17097.806931142393
05-09-09,16400.0,16400.0,16455.650390625,15791.220640953767,17120.08014029623
05-09-12,15900.0,15900.0,16386.0263671875,15690.75129311819,17081.301441256808
05-09-13,15900.0,15900.0,16324.92822265625,15564.007089742925,17085.849355569575
05-09-14,16600.0,16600.0,16500.671875,15740.14501361975,17261.19873638025
05-09-15,16950.0,16950.0,16926.056640625,16258.522655847948,17593.590625402052
05-09-16,16750.0,16750.0,17142.8076171875,16590.76627623573,17694.84895813927
05-09-20,17000.0,17000.0,17054.8642578125,16458.43107574522,17651.29743987978
05-09-21,17900.0,17900.0,16897.6953125,16210.688548116283,17584.702076883717
05-09-22,17650.0,17650.0,16970.466796875,16271.524773014638,17669.408820735363
05-09-23,17200.0,17200.0,17332.9091796875,16722.90533764844,17942.91302172656
05-09-26,17700.0,17700.0,17661.7705078125,17166.421611716374,18157.119403908626
05-09-27,17250.0,17250.0,17790.525390625,17282.9865783961,18298.0642028539
05-09-28,17700.0,17700.0,17824.529296875,17255.577576667496,18393.481017082504
05-09-29,17900.0,17900.0,17867.3955078125,17296.643216114404,18438.147799510596
05-09-30,17800.0,17800.0,17773.783203125,17231.651275778433,18315.915130471567
05-10-04,18200.0,18200.0,17586.0380859375,17001.707500170818,18170.368671704182
05-10-05,17600.0,17600.0,17403.091796875,16769.570412770077,18036.613180979923
05-10-06,17000.0,17000.0,17322.9287109375,16686.758339780157,17959.099082094843
05-10-07,16750.0,16750.0,17355.1884765625,16757.955285283286,17952.421667841714
05-10-10,17300.0,17300.0,17140.181640625,16575.271028282947,17705.092252967053
05-10-11,17550.0,17550.0,16697.9580078125,16036.087227404128,17359.82878822087
05-10-12,17600.0,17600.0,16295.5888671875,15520.002210616318,17071.175523758684
05-10-13,17450.0,17450.0,16178.35791015625,15359.425916845858,16997.289903466644
05-10-14,17750.0,17750.0,16425.2255859375,15663.959307785582,17186.491864089418
05-10-17,17800.0,17800.0,16672.4453125,16026.681205761446,17318.209419238552
05-10-18,18450.0,18450.0,16774.68359375,16134.444182085728,17414.92300541427
05-10-19,17800.0,17800.0,16815.10546875,16125.098918710082,17505.112018789918
05-10-20,18300.0,18300.0,16955.9873046875,16268.549549258221,17643.42506011678
05-10-21,18050.0,18050.0,17210.119140625,16593.61113994231,17826.62714130769
05-10-24,18700.0,18700.0,17185.7646484375,16635.4157523143,17736.1135445607
05-10-25,18300.0,18300.0,16839.8232421875,16206.704701502329,17472.94178287267
05-10-26,17950.0,17950.0,16453.634765625,15703.574052808231,17203.69547844177
